analysis_id	source_analysis_id	status	skip_reason	af_source	ancestry_reference_id	original_sd	original_sd_method	n_variants_considered	n_variants_overlapping	n_variants_excluded_ambiguous	n_variants_excluded_mismatch	n_variants_excluded_missing_af	n_variants_excluded_maf	n_variants_retained	maf_min	maf_max	implied_sd_median	sd_dispersion	estimator_version	sd_notes
GCST90421028	GCST90421028	passed		source		0.809558	estimated_from_source_maf	9782985						20000	0.01	0.5	0.809558	0.0141722	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90421029	GCST90421029	passed		source		0.867248	estimated_from_source_maf	9782985						20000	0.01	0.5	0.867248	0.0151736	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90421030	GCST90421030	passed		source		0.701381	estimated_from_source_maf	10676806						20000	0.01	0.5	0.701381	0.00867904	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90421031	GCST90421031	passed		source		0.74071	estimated_from_source_maf	9782985						20000	0.01	0.5	0.74071	0.0129682	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90421032	GCST90421032	passed		source		0.763491	estimated_from_source_maf	9782985						20000	0.01	0.5	0.763491	0.0133674	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428068	GCST90428068	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90428069	GCST90428069	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90428086	GCST90428086	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90428087	GCST90428087	warning		source		15.8119	estimated_from_source_maf	7898414						19999	0.01	0.5	15.8119	0.745582	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428088	GCST90428088	passed		source		0.86101	estimated_from_source_maf	7911771						19999	0.01	0.5	0.86101	0.0421367	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428110	GCST90428110	passed		source		0.304216	estimated_from_source_maf	7758155						20000	0.01	0.5	0.304216	0.00323428	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428116	GCST90428116	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90428399	GCST90428399	passed		source		1.00202	estimated_from_source_maf	7890408						20000	0.01	0.5	1.00202	0.000108396	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428400	GCST90428400	passed		source		1.21353	estimated_from_source_maf	10049811						20000	0.01	0.5	1.21353	0.0409922	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428401	GCST90428401	passed		source		1.00176	estimated_from_source_maf	8165789						20000	0.01	0.5	1.00176	0.000102628	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428402	GCST90428402	passed		source		1.00178	estimated_from_source_maf	7287692						20000	0.01	0.5	1.00178	0.000102434	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428403	GCST90428403	passed		source		1.00177	estimated_from_source_maf	8162661						20000	0.01	0.5	1.00177	0.000103241	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428404	GCST90428404	passed		source		1.14116	estimated_from_source_maf	10553676						20000	0.01	0.5	1.14116	0.0343744	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428405	GCST90428405	passed		source		1.14333	estimated_from_source_maf	10426908						20000	0.01	0.5	1.14333	0.0324487	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428406	GCST90428406	passed		source		1.00178	estimated_from_source_maf	8158705						20000	0.01	0.5	1.00178	0.000104472	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428407	GCST90428407	passed		source		1.00179	estimated_from_source_maf	8170012						20000	0.01	0.5	1.00179	0.000103856	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428408	GCST90428408	passed		source		1.00202	estimated_from_source_maf	7872186						20000	0.01	0.5	1.00202	0.000108852	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428409	GCST90428409	passed		source		1.1313	estimated_from_source_maf	10567910						20000	0.01	0.5	1.1313	0.0335546	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428410	GCST90428410	passed		source		1.00178	estimated_from_source_maf	8157521						20000	0.01	0.5	1.00178	0.000103899	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428411	GCST90428411	passed		source		1.13098	estimated_from_source_maf	10812358						20000	0.01	0.5	1.13098	0.0335022	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428412	GCST90428412	passed		source		1.00204	estimated_from_source_maf	7793351						20000	0.01	0.5	1.00204	0.000108914	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428413	GCST90428413	passed		source		1.13235	estimated_from_source_maf	10560112						20000	0.01	0.5	1.13235	0.0335729	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428414	GCST90428414	passed		source		1.00203	estimated_from_source_maf	7850060						20000	0.01	0.5	1.00203	0.000108517	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428415	GCST90428415	passed		source		1.00202	estimated_from_source_maf	7896504						20000	0.01	0.5	1.00202	0.000108908	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428416	GCST90428416	passed		source		1.00176	estimated_from_source_maf	8160388						20000	0.01	0.5	1.00176	0.000103258	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428417	GCST90428417	passed		source		1.00215	estimated_from_source_maf	7805853						20000	0.01	0.5	1.00215	0.000109082	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428418	GCST90428418	passed		source		1.17122	estimated_from_source_maf	9908219						20000	0.01	0.5	1.17122	0.0347689	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428419	GCST90428419	passed		source		1.00203	estimated_from_source_maf	7834016						20000	0.01	0.5	1.00203	0.000108384	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428420	GCST90428420	passed		source		1.1554	estimated_from_source_maf	10381629						20000	0.01	0.5	1.1554	0.0356237	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428421	GCST90428421	passed		source		1.00202	estimated_from_source_maf	7889938						20000	0.01	0.5	1.00202	0.000108699	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428422	GCST90428422	passed		source		1.00202	estimated_from_source_maf	7891795						20000	0.01	0.5	1.00202	0.000109404	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428423	GCST90428423	passed		source		1.14459	estimated_from_source_maf	10339268						20000	0.01	0.5	1.14459	0.0359899	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428424	GCST90428424	passed		source		1.10635	estimated_from_source_maf	10619016						20000	0.01	0.5	1.10635	0.0371703	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428425	GCST90428425	passed		source		0.999188	estimated_from_source_maf	6459377						20000	0.01	0.5	0.999188	0.000115693	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428426	GCST90428426	passed		source		1.00203	estimated_from_source_maf	7865275						20000	0.01	0.5	1.00203	0.000109289	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428427	GCST90428427	passed		source		1.00202	estimated_from_source_maf	7894297						20000	0.01	0.5	1.00202	0.000108297	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428428	GCST90428428	passed		source		1.1326	estimated_from_source_maf	10566513						20000	0.01	0.5	1.1326	0.0336534	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428429	GCST90428429	passed		source		1.33975	estimated_from_source_maf	8565235						20000	0.01	0.5	1.33975	0.0692241	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428430	GCST90428430	passed		source		1.12111	estimated_from_source_maf	10601046						20000	0.01	0.5	1.12111	0.0306704	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428431	GCST90428431	passed		source		1.00211	estimated_from_source_maf	7858217						20000	0.01	0.5	1.00211	0.000109385	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428432	GCST90428432	passed		source		1.1211	estimated_from_source_maf	10601289						20000	0.01	0.5	1.1211	0.0306706	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428433	GCST90428433	passed		source		1.00202	estimated_from_source_maf	7894405						20000	0.01	0.5	1.00202	0.000107915	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428434	GCST90428434	passed		source		0.980908	estimated_from_source_maf	8126878						20000	0.01	0.5	0.980908	0.000102391	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428435	GCST90428435	passed		source		1.00203	estimated_from_source_maf	7840108						20000	0.01	0.5	1.00203	0.000108944	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428436	GCST90428436	passed		source		1.00257	estimated_from_source_maf	5404569						20000	0.01	0.5	1.00257	0.000115361	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428437	GCST90428437	passed		source		1.15333	estimated_from_source_maf	10229838						20000	0.01	0.5	1.15333	0.0332841	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428438	GCST90428438	passed		source		1.14602	estimated_from_source_maf	10430711						20000	0.01	0.5	1.14602	0.0331726	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428446	GCST90428446	passed		source		0.935781	estimated_from_source_maf	15689194						20000	0.01	0.5	0.935781	0.0126659	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428447	GCST90428447	passed		source		0.950357	estimated_from_source_maf	15689173						20000	0.01	0.5	0.950357	0.0117659	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428448	GCST90428448	passed		source		0.927972	estimated_from_source_maf	15689260						20000	0.01	0.5	0.927972	0.0125403	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428462	GCST90428462	failed	no_qualifying_evidence	source			estimated_from_source_maf	20353321						0	0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	unavailable: no_qualifying_evidence
GCST90428463	GCST90428463	failed	no_qualifying_evidence	source			estimated_from_source_maf	20353315						0	0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	unavailable: no_qualifying_evidence
GCST90428600	GCST90428600	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90428601	GCST90428601	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90428602	GCST90428602	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90428625	GCST90428625	passed		source		0.874361	estimated_from_source_maf	8098600						20000	0.01	0.5	0.874361	0.0366786	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428785	GCST90428785	passed		source		0.295418	estimated_from_source_maf	9249019						20000	0.01	0.5	0.295418	0.00118524	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428786	GCST90428786	passed		source		0.729312	estimated_from_source_maf	9249256						20000	0.01	0.5	0.729312	0.00336678	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428787	GCST90428787	passed		source		0.334685	estimated_from_source_maf	9249114						20000	0.01	0.5	0.334685	0.00133017	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428788	GCST90428788	passed		source		0.195505	estimated_from_source_maf	9249207						20000	0.01	0.5	0.195505	0.000975383	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90428789	GCST90428789	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90428838	GCST90428838	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90429062	GCST90429062	passed		source		0.966307	estimated_from_source_maf	12307572						20000	0.01	0.5	0.966307	0.00173477	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429699	GCST90429699	passed		source		1.00183	estimated_from_source_maf	12185435						20000	0.01	0.5	1.00183	0.00176244	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429765	GCST90429765	passed		source		0.981522	estimated_from_source_maf	8499066						20000	0.01	0.5	0.981522	0.00297858	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429766	GCST90429766	passed		source		1.00302	estimated_from_source_maf	8499066						20000	0.01	0.5	1.00302	0.00270154	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429767	GCST90429767	passed		source		0.553528	estimated_from_source_maf	8499066						20000	0.01	0.5	0.553528	0.00148658	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429768	GCST90429768	passed		source		0.545907	estimated_from_source_maf	8499066						20000	0.01	0.5	0.545907	0.0014691	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429769	GCST90429769	passed		source		0.553427	estimated_from_source_maf	8499066						20000	0.01	0.5	0.553427	0.00148855	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429770	GCST90429770	passed		source		0.976857	estimated_from_source_maf	8499286						20000	0.01	0.5	0.976857	0.00300634	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429771	GCST90429771	passed		source		1.00276	estimated_from_source_maf	8499286						20000	0.01	0.5	1.00276	0.00279967	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429772	GCST90429772	passed		source		0.551913	estimated_from_source_maf	8499286						20000	0.01	0.5	0.551913	0.00154037	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429773	GCST90429773	passed		source		0.54701	estimated_from_source_maf	8499286						20000	0.01	0.5	0.54701	0.0015271	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429774	GCST90429774	passed		source		0.555457	estimated_from_source_maf	8499286						20000	0.01	0.5	0.555457	0.00155169	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429775	GCST90429775	passed		source		0.966077	estimated_from_source_maf	8499614						20000	0.01	0.5	0.966077	0.0028931	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429776	GCST90429776	passed		source		1.0021	estimated_from_source_maf	8499614						20000	0.01	0.5	1.0021	0.00244355	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429777	GCST90429777	passed		source		0.551995	estimated_from_source_maf	8499614						20000	0.01	0.5	0.551995	0.00134668	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429778	GCST90429778	passed		source		0.546932	estimated_from_source_maf	8499614						20000	0.01	0.5	0.546932	0.00133725	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429779	GCST90429779	passed		source		0.552685	estimated_from_source_maf	8499614						20000	0.01	0.5	0.552685	0.00135065	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429780	GCST90429780	passed		source		0.965007	estimated_from_source_maf	8497926						20000	0.01	0.5	0.965007	0.00305476	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429781	GCST90429781	passed		source		1.00217	estimated_from_source_maf	8497926						20000	0.01	0.5	1.00217	0.00265373	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429782	GCST90429782	passed		source		0.540975	estimated_from_source_maf	8497926						20000	0.01	0.5	0.540975	0.00143147	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429783	GCST90429783	passed		source		0.533145	estimated_from_source_maf	8497926						20000	0.01	0.5	0.533145	0.00140965	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429784	GCST90429784	passed		source		0.535453	estimated_from_source_maf	8497926						20000	0.01	0.5	0.535453	0.00141698	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429785	GCST90429785	passed		source		0.964072	estimated_from_source_maf	8497759						20000	0.01	0.5	0.964072	0.00311182	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429786	GCST90429786	passed		source		1.00288	estimated_from_source_maf	8497759						20000	0.01	0.5	1.00288	0.00272981	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429787	GCST90429787	passed		source		0.510115	estimated_from_source_maf	8497759						20000	0.01	0.5	0.510115	0.0013923	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429788	GCST90429788	passed		source		0.504282	estimated_from_source_maf	8497759						20000	0.01	0.5	0.504282	0.00137536	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429789	GCST90429789	passed		source		0.512285	estimated_from_source_maf	8497759						20000	0.01	0.5	0.512285	0.00139878	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429790	GCST90429790	passed		source		0.9499	estimated_from_source_maf	8498054						20000	0.01	0.5	0.9499	0.00316672	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429791	GCST90429791	passed		source		1.00181	estimated_from_source_maf	8498054						20000	0.01	0.5	1.00181	0.00240972	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429792	GCST90429792	passed		source		0.525433	estimated_from_source_maf	8498054						20000	0.01	0.5	0.525433	0.00126331	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429793	GCST90429793	passed		source		0.520965	estimated_from_source_maf	8498054						20000	0.01	0.5	0.520965	0.00125216	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429794	GCST90429794	passed		source		0.527026	estimated_from_source_maf	8498054						20000	0.01	0.5	0.527026	0.00126805	opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	
GCST90429795	GCST90429795	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
GCST90429796	GCST90429796	skipped	non_quantitative_effect_scale				binary_trait								0.01	0.5			opengwasdb@d0b34c94cec2d40dfca3558a1d1bba9833e36e57	case-control effect scale; phenotype-SD estimation not applicable
