analysis_id	source_analysis_id	source_ancestry_label	assigned_ancestry	ancestry_assignment_method	ancestry_reference_id	af_overlap	dominant_superpop	dominant_proportion	runner_up_margin	nnls_residual	gate_reason	eaf_orientation	eaf_orientation_r	source_assigned_mismatch	ancestry_notes	ancestry_prop_AFR	ancestry_prop_AMR	ancestry_prop_EAS	ancestry_prop_EUR	ancestry_prop_MID	ancestry_prop_NAF	ancestry_prop_SAS
GCST90270075	GCST90270075	European		unassigned	ref_freqs.hg38.tsv.gz	3137	EUR	0.972297	0.944595	0.198238	overlap	unverified				0	0	0.0277026	0.972297	0	0	0
GCST90270076	GCST90270076	European		unassigned	ref_freqs.hg38.tsv.gz	1728	EUR	0.89198	0.805089	0.272587	overlap	unverified				0.0211282	0	0.0868914	0.89198	0	0	0
GCST90270100	GCST90270100	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270101	GCST90270101	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270102	GCST90270102	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270103	GCST90270103	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270104	GCST90270104	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270105	GCST90270105	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270106	GCST90270106	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270107	GCST90270107	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270108	GCST90270108	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270109	GCST90270109	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270110	GCST90270110	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270111	GCST90270111	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270112	GCST90270112	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270113	GCST90270113	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.974161	0.954701	0.00919132	ok	passed	0.973394	false		0	0	0.00129072	0.974161	0.0194599	0	0.00508844
GCST90270116	GCST90270116	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00520131	ok	passed	0.977384	false		0	0	0	1	0	0	0
GCST90270117	GCST90270117	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00520131	ok	passed	0.977384	false		0	0	0	1	0	0	0
GCST90270118	GCST90270118	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523095	ok	passed	0.977419	false		0	0	0	1	0	0	0
GCST90270119	GCST90270119	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523095	ok	passed	0.977419	false		0	0	0	1	0	0	0
GCST90270256	GCST90270256	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00504293	ok	passed	0.977442	false		0	0	0	1	0	0	0
GCST90270257	GCST90270257	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00504293	ok	passed	0.977442	false		0	0	0	1	0	0	0
GCST90270258	GCST90270258	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00504293	ok	passed	0.977442	false		0	0	0	1	0	0	0
GCST90270259	GCST90270259	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00504293	ok	passed	0.977442	false		0	0	0	1	0	0	0
GCST90270260	GCST90270260	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00504293	ok	passed	0.977442	false		0	0	0	1	0	0	0
GCST90270261	GCST90270261	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00504293	ok	passed	0.977442	false		0	0	0	1	0	0	0
GCST90270262	GCST90270262	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00504293	ok	passed	0.977442	false		0	0	0	1	0	0	0
GCST90270263	GCST90270263	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00504293	ok	passed	0.977442	false		0	0	0	1	0	0	0
GCST90270327	GCST90270327	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270328	GCST90270328	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270329	GCST90270329	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270330	GCST90270330	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270331	GCST90270331	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270332	GCST90270332	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270333	GCST90270333	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270334	GCST90270334	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270335	GCST90270335	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270336	GCST90270336	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270337	GCST90270337	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270338	GCST90270338	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270339	GCST90270339	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270340	GCST90270340	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270341	GCST90270341	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90270397	GCST90270397	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00609114	ok	passed	0.979183	false		0	0	0	1	0	0	0
GCST90270398	GCST90270398	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.0084617	ok	passed	0.97902	false		0	0	0	1	0	0	0
GCST90270399	GCST90270399	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.0074577	ok	passed	0.979085	false		0	0	0	1	0	0	0
GCST90270400	GCST90270400	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00846232	ok	passed	0.979019	false		0	0	0	1	0	0	0
GCST90270865	GCST90270865	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.993775	0.98777	0.0229192	ok	passed	0.974655	false		0.000220314	0.00600479	0	0.993775	0	0	0
GCST90270866	GCST90270866	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.98791	0.982603	0.012145	ok	passed	0.979313	false		0.000945859	0.0026308	0.00530672	0.98791	0	0	0.0032066
GCST90270867	GCST90270867	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.0059907	ok	passed	0.978834	false		0	0	0	1	0	0	0
GCST90270868	GCST90270868	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.989213	0.985273	0.010622	ok	passed	0.979574	false		0.000912454	0.00217568	0.0039394	0.989213	0	0	0.00375996
GCST90270869	GCST90270869	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.987297	0.980986	0.0133162	ok	passed	0.979042	false		0.000831248	0.00297063	0.006311	0.987297	0	0	0.00259028
GCST90270870	GCST90270870	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.991141	0.987188	0.00973919	ok	passed	0.979639	false		0.000700511	0.00181009	0.00239499	0.991141	0	0	0.0039531
GCST90270871	GCST90270871	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.989733	0.985802	0.0109268	ok	passed	0.979556	false		0.000902273	0.00202802	0.00340597	0.989733	0	0	0.00393068
GCST90270930	GCST90270930	European		unassigned	ref_freqs.hg38.tsv.gz	50000	EAS	0.568212	0.183026	0.0497844	margin	passed	0.955716			0.0120014	0.0190781	0.568212	0.385186	0	0	0.0155228
GCST90270931	GCST90270931	European	EAS	af_assigned	ref_freqs.hg38.tsv.gz	50000	EAS	0.693341	0.437443	0.0449531	ok	passed	0.938608	true		0.0103016	0.0208957	0.693341	0.255897	0	0	0.0195643
GCST90270932	GCST90270932	European	EAS	af_assigned	ref_freqs.hg38.tsv.gz	50000	EAS	0.678412	0.408039	0.0457288	ok	passed	0.940777	true		0.0105388	0.0205424	0.678412	0.270373	0	0	0.0201339
GCST90271315	GCST90271315	European		unassigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.389943	0.200093	0.239369	residual	passed	0.667385			0.165323	0.0249171	0.0175867	0.389943	0.0701299	0.142251	0.189849
GCST90271557	GCST90271557	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.995621	0.993272	0.00600304	ok	passed	0.977595	false		0.00137035	0.000344156	0	0.995621	0	0.00234892	0.000315489
GCST90271558	GCST90271558	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.950008	0.921972	0.0199317	ok	passed	0.979074	false		0.0280363	0.00438886	0.00792708	0.950008	0	0	0.0096396
GCST90271559	GCST90271559	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.99907	0.998165	0.00522211	ok	passed	0.977957	false		0.000904652	2.56896e-05	0	0.99907	0	0	0
GCST90271641	GCST90271641	European		unassigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.899441	0.858323	0.13364	residual	passed	0.885071			0.0411179	0	0.0179955	0.899441	0.0218858	0	0.0195597
GCST90271688	GCST90271688	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00468936	ok	passed	0.976418	false		0	0	0	1	0	0	0
GCST90271689	GCST90271689	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00468923	ok	passed	0.976418	false		0	0	0	1	0	0	0
GCST90271690	GCST90271690	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00468769	ok	passed	0.976418	false		0	0	0	1	0	0	0
GCST90271691	GCST90271691	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00468912	ok	passed	0.976417	false		0	0	0	1	0	0	0
GCST90271692	GCST90271692	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00468835	ok	passed	0.976417	false		0	0	0	1	0	0	0
GCST90271693	GCST90271693	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00468856	ok	passed	0.976419	false		0	0	0	1	0	0	0
GCST90271694	GCST90271694	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.0046886	ok	passed	0.976417	false		0	0	0	1	0	0	0
GCST90271695	GCST90271695	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00468897	ok	passed	0.976419	false		0	0	0	1	0	0	0
GCST90271696	GCST90271696	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00468722	ok	passed	0.976419	false		0	0	0	1	0	0	0
GCST90271697	GCST90271697	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00468678	ok	passed	0.976418	false		0	0	0	1	0	0	0
GCST90271698	GCST90271698	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.0046005	ok	passed	0.976407	false		0	0	0	1	0	0	0
GCST90271699	GCST90271699	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00460469	ok	passed	0.976407	false		0	0	0	1	0	0	0
GCST90271700	GCST90271700	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00459927	ok	passed	0.976407	false		0	0	0	1	0	0	0
GCST90271701	GCST90271701	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00459562	ok	passed	0.97641	false		0	0	0	1	0	0	0
GCST90271702	GCST90271702	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00459942	ok	passed	0.976408	false		0	0	0	1	0	0	0
GCST90271703	GCST90271703	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00460264	ok	passed	0.976407	false		0	0	0	1	0	0	0
GCST90271704	GCST90271704	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00459932	ok	passed	0.976405	false		0	0	0	1	0	0	0
GCST90271705	GCST90271705	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00460019	ok	passed	0.976407	false		0	0	0	1	0	0	0
GCST90271706	GCST90271706	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00460605	ok	passed	0.976406	false		0	0	0	1	0	0	0
GCST90271707	GCST90271707	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00460764	ok	passed	0.976405	false		0	0	0	1	0	0	0
GCST90271708	GCST90271708	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00460751	ok	passed	0.976407	false		0	0	0	1	0	0	0
GCST90271709	GCST90271709	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00460185	ok	passed	0.976407	false		0	0	0	1	0	0	0
GCST90271710	GCST90271710	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00459985	ok	passed	0.976407	false		0	0	0	1	0	0	0
GCST90271713	GCST90271713	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.0046799	ok	passed	0.977893	false		0	0	0	1	0	0	0
GCST90271714	GCST90271714	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00467838	ok	passed	0.977887	false		0	0	0	1	0	0	0
GCST90271752	GCST90271752	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.979165	0.967742	0.0180309	ok	passed	0.974248	false		0	0.00941203	0.0114229	0.979165	0	0	0
GCST90271753	GCST90271753	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.979623	0.967754	0.0179275	ok	passed	0.974283	false		0	0.00850794	0.0118692	0.979623	0	0	0
GCST90271754	GCST90271754	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.969591	0.953407	0.0231277	ok	passed	0.970883	false		0.00223458	0.0161845	0.0119899	0.969591	0	0	0
GCST90271755	GCST90271755	European		unassigned	ref_freqs.hg38.tsv.gz	50000	AFR	0.712754	0.425509	0.563683	eaf_orientation	failed	-0.970946			0.712754	0	0.287246	0	0	0	0
GCST90271757	GCST90271757	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	5242	EUR	0.933665	0.908674	0.0228974	ok	passed	0.972419	false		0.00688884	0.0168904	0.0175643	0.933665	0	0	0.0249913
GCST90271789	GCST90271789	European		unassigned	ref_freqs.hg38.tsv.gz	0		0	0		overlap	unverified										
GCST90271795	GCST90271795	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90271801	GCST90271801	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90271802	GCST90271802	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90271807	GCST90271807	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90271813	GCST90271813	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90271814	GCST90271814	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00523601	ok	passed	0.976604	false		0	0	0	1	0	0	0
GCST90271928	GCST90271928	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.968267	0.951508	0.00908361	ok	passed	0.981147	false		0.0124105	0.0167586	0	0.968267	0	0.00256377	0
GCST90272883	GCST90272883	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.99527	0.992442	0.0169887	ok	passed	0.975436	false		0	0.00282775	0.00190206	0.99527	0	0	0
GCST90274713	GCST90274713	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.685849	0.533844	0.0342172	ok	passed	0.99147	false		0.152005	0.0370194	0.115529	0.685849	0	0	0.00959773
GCST90274714	GCST90274714	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.970148	0.960536	0.00916204	ok	passed	0.982245	false		0.00574105	0.00652788	0.0052769	0.970148	0	0.00269474	0.00961177
GCST90274723	GCST90274723	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	1	1	0.00468525	ok	passed	0.978482	false		0	0	0	1	0	0	0
GCST90274734	GCST90274734	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.908636	0.854365	0.0136037	ok	passed	0.979979	false		0	0.0542711	0.00444546	0.908636	0.00143651	0	0.0312111
GCST90274735	GCST90274735	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.908629	0.854317	0.0136008	ok	passed	0.980035	false		0	0.0543116	0.00439914	0.908629	0.00154729	0	0.031113
GCST90274736	GCST90274736	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.908618	0.85436	0.0136027	ok	passed	0.979958	false		0	0.0542582	0.00443355	0.908618	0.0014317	0	0.0312581
GCST90274737	GCST90274737	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.839671	0.764568	0.00728335	ok	passed	0.986976	false		0	0.0751035	0.0351927	0.839671	0	0.00333295	0.0466994
GCST90274738	GCST90274738	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.839615	0.764607	0.00728168	ok	passed	0.986876	false		0	0.0750081	0.0352665	0.839615	0	0.00336879	0.0467419
GCST90274739	GCST90274739	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.91688	0.884843	0.00882536	ok	passed	0.981765	false		0	0.0276839	0.00981925	0.91688	0.0134703	0.000110631	0.0320364
GCST90274740	GCST90274740	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.916985	0.88488	0.00882512	ok	passed	0.981797	false		0	0.0275924	0.00981554	0.916985	0.0133759	0.000126027	0.0321053
GCST90274741	GCST90274741	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.916952	0.884901	0.00882399	ok	passed	0.981785	false		0	0.0276211	0.00981213	0.916952	0.0134463	0.000116657	0.0320515
GCST90274742	GCST90274742	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.916474	0.884598	0.00882701	ok	passed	0.981742	false		0	0.0277615	0.00981287	0.916474	0.013832	0.000243736	0.0318762
GCST90274743	GCST90274743	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.916796	0.884795	0.00882523	ok	passed	0.981758	false		0	0.0277057	0.00981621	0.916796	0.0135507	0.000131516	0.0320003
GCST90274744	GCST90274744	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.916582	0.884667	0.00882733	ok	passed	0.981745	false		0	0.0277633	0.00981165	0.916582	0.0137342	0.000193487	0.0319153
GCST90274745	GCST90274745	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.804391	0.72743	0.00896077	ok	passed	0.987423	false		0	0.0769617	0.0376561	0.804391	0	0.0131812	0.0678096
GCST90274746	GCST90274746	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.804229	0.727192	0.00897108	ok	passed	0.987389	false		0	0.0770374	0.0376109	0.804229	0	0.0133265	0.067796
GCST90274747	GCST90274747	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.647728	0.459291	0.011828	ok	passed	0.991407	false		0.00364336	0.188437	0.129627	0.647728	0	0	0.0305647
GCST90274748	GCST90274748	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.647871	0.459192	0.0118152	ok	passed	0.991436	false		0.00352709	0.188679	0.129766	0.647871	0	0	0.0301569
GCST90274749	GCST90274749	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.647656	0.459213	0.0118295	ok	passed	0.991397	false		0.0035957	0.188444	0.129653	0.647656	0	0	0.0306511
GCST90274750	GCST90274750	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.647886	0.459169	0.0118136	ok	passed	0.991445	false		0.00352421	0.188717	0.129759	0.647886	0	0	0.0301141
GCST90274751	GCST90274751	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.647657	0.45918	0.0118265	ok	passed	0.991407	false		0.00359378	0.188477	0.129641	0.647657	0	0	0.0306318
GCST90274752	GCST90274752	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.839646	0.764576	0.00728291	ok	passed	0.986897	false		0	0.0750695	0.0352143	0.839646	0	0.00329445	0.0467759
GCST90274758	GCST90274758	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.95415	0.937754	0.00877166	ok	passed	0.982806	false		0.00730218	0.0163957	0.0148623	0.95415	0	0.00120659	0.00608318
GCST90274759	GCST90274759	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954398	0.937849	0.008672	ok	passed	0.982829	false		0.00723294	0.016549	0.0151135	0.954398	0	0.000700359	0.00600567
GCST90274760	GCST90274760	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.979578	0.97041	0.00995414	ok	passed	0.980642	false		0.00299846	0.00916757	0.0049052	0.979578	0	0.00335119	0
GCST90274761	GCST90274761	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.979658	0.970623	0.00995123	ok	passed	0.980616	false		0.00294173	0.00903533	0.00473136	0.979658	0	0.00363333	0
GCST90274762	GCST90274762	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954134	0.937423	0.00852834	ok	passed	0.982913	false		0.00723702	0.016711	0.0155339	0.954134	0	7.6021e-05	0.00630786
GCST90274763	GCST90274763	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.953222	0.936574	0.00871301	ok	passed	0.982871	false		0.00737698	0.0166481	0.0152112	0.953222	0	0.00111571	0.00642587
GCST90274764	GCST90274764	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.951982	0.934656	0.00900433	ok	passed	0.982935	false		0.00770649	0.0173251	0.0160292	0.951982	0	0.000864509	0.0060931
GCST90274765	GCST90274765	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.954776	0.938522	0.00861709	ok	passed	0.982799	false		0.0072218	0.0162537	0.0147806	0.954776	0	0.000803826	0.00616417
GCST90274766	GCST90274766	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.953462	0.936792	0.00872488	ok	passed	0.982871	false		0.0074145	0.0166706	0.0153071	0.953462	0	0.000824337	0.00632147
GCST90274767	GCST90274767	European	EUR	af_assigned	ref_freqs.hg38.tsv.gz	50000	EUR	0.953009	0.936203	0.00866194	ok	passed	0.982919	false		0.00742347	0.0168055	0.0155412	0.953009	0	0.000702669	0.00651818
