analysis_id	publication_pmid	trait	study_design	sample_size	readiness_status	data_url	yaml_url	data_file	yaml_file	data_bytes	yaml_bytes	sha256	error
GCST90129441	37219871	Chronic widespread pain	case-control	433905	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129441/harmonised/GCST90129441.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129441/harmonised/GCST90129441.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129441/harmonised/GCST90129441.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129441/harmonised/GCST90129441.h.tsv.gz-meta.yaml	432192744	2253	b1863aa249fc28b8b69983867c693a6dea8611009d3b12cd394f0e3279862977	
GCST90129442	37219871	Gout	case-control	207322	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129442/harmonised/GCST90129442.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129442/harmonised/GCST90129442.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129442/harmonised/GCST90129442.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129442/harmonised/GCST90129442.h.tsv.gz-meta.yaml	431766069	2235	ea0ce6bb215d828b81fcf8e25444a2c16cadc46e1274437b95a3854962d5daff	
GCST90129443	37219871	Chronic headache	case-control	385514	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129443/harmonised/GCST90129443.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129443/harmonised/GCST90129443.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129443/harmonised/GCST90129443.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129443/harmonised/GCST90129443.h.tsv.gz-meta.yaml	443594339	2246	4fb31df6bead07357e7952162b1d8610af1520b746d46d670bc58ad93fdb2b43	
GCST90129444	37219871	Hip arthrosis	case-control	210724	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129444/harmonised/GCST90129444.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129444/harmonised/GCST90129444.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129444/harmonised/GCST90129444.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129444/harmonised/GCST90129444.h.tsv.gz-meta.yaml	431685668	2244	a747a30f1ec88681358c877961f9301f9414f3b801f5682002b58e357156c262	
GCST90129445	37219871	Chronic hip pain	case-control	422962	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129445/harmonised/GCST90129445.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129445/harmonised/GCST90129445.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129445/harmonised/GCST90129445.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129445/harmonised/GCST90129445.h.tsv.gz-meta.yaml	443645061	2245	1e7ff364fa7ddedb6b608690a6ae4ae94384d50dbc5d1427889f331146835626	
GCST90129446	37219871	Irritable bowel syndrome	case-control	211295	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129446/harmonised/GCST90129446.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129446/harmonised/GCST90129446.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129446/harmonised/GCST90129446.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129446/harmonised/GCST90129446.h.tsv.gz-meta.yaml	432709096	2254	b2ce4c6aa1b36ff36bf040f32ecdd3079f320242622c3de4dd84971644c43142	
GCST90129447	37219871	Knee arthrosis	case-control	216030	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129447/harmonised/GCST90129447.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129447/harmonised/GCST90129447.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129447/harmonised/GCST90129447.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129447/harmonised/GCST90129447.h.tsv.gz-meta.yaml	432941172	2244	9ddc1056fdc09d4edf17a3d9ec23f061ab4060131b8e63c52a5d51d60e038961	
GCST90129448	37219871	Chronic knee pain	case-control	413319	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129448/harmonised/GCST90129448.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129448/harmonised/GCST90129448.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129448/harmonised/GCST90129448.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129448/harmonised/GCST90129448.h.tsv.gz-meta.yaml	434260405	2246	55d10aedbda444c7c62428aa45cc857c3a0ebb258e6e4dae57aa3781a17dc454	
GCST90129449	37219871	Leg pain	case-control	149725	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129449/harmonised/GCST90129449.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129449/harmonised/GCST90129449.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129449/harmonised/GCST90129449.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129449/harmonised/GCST90129449.h.tsv.gz-meta.yaml	433163505	2237	7ed541657e3549ff95d46b4ed61473edc46be13a68631f1362985da0d0f2ef3f	
GCST90129450	37219871	Migraine	case-control	211460	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129450/harmonised/GCST90129450.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129450/harmonised/GCST90129450.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129450/harmonised/GCST90129450.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129450/harmonised/GCST90129450.h.tsv.gz-meta.yaml	431640023	2240	52369659f72bd3437e013017dd971f7e465e9e1ee8a8a7398af500f2cfe863f3	
GCST90129451	37219871	Chronic neck and/or shoulder pain	case-control	402144	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129451/harmonised/GCST90129451.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129451/harmonised/GCST90129451.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129451/harmonised/GCST90129451.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129451/harmonised/GCST90129451.h.tsv.gz-meta.yaml	434177373	2277	c8cdd2410f5f18c1fa09f9aa60f207e8017dce5d52d7691a01ed24f27092769b	
GCST90129452	37219871	Esophagitis	case-control	208332	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129452/harmonised/GCST90129452.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129452/harmonised/GCST90129452.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129452/harmonised/GCST90129452.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129452/harmonised/GCST90129452.h.tsv.gz-meta.yaml	431805227	2240	795d000a67c01f82a8feb9cecfd16d404882abb6325ac817befb4047b06d89fb	
GCST90129453	37219871	Rheumatoid arthritis	case-control	206810	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129453/harmonised/GCST90129453.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129453/harmonised/GCST90129453.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129453/harmonised/GCST90129453.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129453/harmonised/GCST90129453.h.tsv.gz-meta.yaml	442023857	2250	7fc95f130789210cf953f9948b621056b82f4f26301162e63d32f649a4a2d61c	
GCST90129454	37219871	Polymyalgia rheumatica	case-control	435971	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129454/harmonised/GCST90129454.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129454/harmonised/GCST90129454.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129454/harmonised/GCST90129454.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129454/harmonised/GCST90129454.h.tsv.gz-meta.yaml	442259825	2252	b4f7a4aa2344bca061482c65f79c6834e923cdf77ce652dd197de53f2a832af3	
GCST90129455	37219871	Joint pain	case-control	435971	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129455/harmonised/GCST90129455.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129455/harmonised/GCST90129455.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129455/harmonised/GCST90129455.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129455/harmonised/GCST90129455.h.tsv.gz-meta.yaml	432000887	2240	8a9866d375e7ee9b1bfb2d2e19b5943ebf16a7479a3ed0b4e63e3519e5ede613	
GCST90129456	37219871	Prostatitis	case-control	203554	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129456/harmonised/GCST90129456.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129456/harmonised/GCST90129456.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129456/harmonised/GCST90129456.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129456/harmonised/GCST90129456.h.tsv.gz-meta.yaml	431707504	2241	206b65984e7e8f5de47a465f6efd08e69b0aa914e47543ef3a3a88ecb701efe3	
GCST90129457	37219871	Seropositive rheumatoid arthritis	case-control	202796	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129457/harmonised/GCST90129457.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129457/harmonised/GCST90129457.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129457/harmonised/GCST90129457.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129457/harmonised/GCST90129457.h.tsv.gz-meta.yaml	431364397	2263	ff9a5ee3fe877886e61c93f443bb394382187aaadaf8a99db6befbdbafec08c7	
GCST90129458	37219871	Chronic stomach pain	case-control	417533	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129458/harmonised/GCST90129458.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129458/harmonised/GCST90129458.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129458/harmonised/GCST90129458.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129458/harmonised/GCST90129458.h.tsv.gz-meta.yaml	431969957	2250	1de1a78587656ab57b84a1601fa89f0047b1ce56ad40d3cf221a641270da1550	
GCST90129459	37219871	Ulcerative colitis	case-control	203984	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129459/harmonised/GCST90129459.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129459/harmonised/GCST90129459.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129459/harmonised/GCST90129459.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129459/harmonised/GCST90129459.h.tsv.gz-meta.yaml	431468108	2248	d989a9033f245c46b9a74acb371fe347170b70d09cfda63cb9600674cf2624aa	
GCST90129460	37219871	Urinary colic	case-control	203422	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129460/harmonised/GCST90129460.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129460/harmonised/GCST90129460.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129460/harmonised/GCST90129460.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129460/harmonised/GCST90129460.h.tsv.gz-meta.yaml	431989949	2243	865fef69c985d2d86215302377463c02eb3a49ed4d4f46a0727e8587b1cb4875	
GCST90129461	37219871	General pain factor	quantitative	418910	missing_remote_harmonised_yaml								
GCST90129462	37219871	Musculoskeletal pain factor	quantitative	464748	missing_remote_harmonised_yaml								
GCST90129575	36653343	Otosclerosis	case-control	864702	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129575/harmonised/GCST90129575.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129575/harmonised/GCST90129575.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129575/harmonised/GCST90129575.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129575/harmonised/GCST90129575.h.tsv.gz-meta.yaml	775036482	2721	d0113deee43dec74100bc1d348b6a7ebfdc273d9df0fdf20d71cdfc2e4b7da2a	
GCST90129579	35848942	COVID-19 with respiratory failure	case-control	15743	missing_remote_harmonised_yaml								
GCST90129592	34077760	Vertical cup-disc ratio	quantitative	65680	header_rejected	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129592/harmonised/GCST90129592.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129592/harmonised/GCST90129592.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129592/harmonised/GCST90129592.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129592/harmonised/GCST90129592.h.tsv.gz-meta.yaml				missing required GWAS-SSF effect column (expected beta, odds_ratio, or z_score)
GCST90129599	36066633	Cerebrospinal fluid amyloid beta 42 levels	quantitative	8074	already_present	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129599/harmonised/GCST90129599.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129599/harmonised/GCST90129599.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129599/harmonised/GCST90129599.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129599/harmonised/GCST90129599.h.tsv.gz-meta.yaml	191150400	1302	02d5a6f91f7abd2ba026904c9b75282e7f1949a481b5e697b34054375a8371af	
GCST90129600	36066633	Cerebrospinal fluid p-tau levels	quantitative	7798	already_present	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129600/harmonised/GCST90129600.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129600/harmonised/GCST90129600.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129600/harmonised/GCST90129600.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129600/harmonised/GCST90129600.h.tsv.gz-meta.yaml	190900429	1292	06fceffff3cae7a9149c858cf117c1c50f1574e4c2715d2ba082231767cb5198	
GCST90129615	36057693	Primary aldosteronism	case-control	1512	missing_remote_harmonised_yaml								
GCST90129616	36057693	Primary aldosteronism	case-control	978	missing_remote_harmonised_yaml								
GCST90129617	36057693	Primary aldosteronism	case-control	544	missing_remote_harmonised_yaml								
GCST90129618	36057693	Aldosterone producing adenoma	case-control	1271	missing_remote_harmonised_yaml								
GCST90129619	36057693	Bilateral adrenal hyperplasia	case-control	1190	missing_remote_harmonised_yaml								
GCST90129620	36057693	Primary aldosteronism	case-control	1512	missing_remote_harmonised_yaml								
GCST90129621	36057693	Primary aldosteronism	case-control	978	missing_remote_harmonised_yaml								
GCST90129622	36057693	Primary aldosteronism	case-control	544	missing_remote_harmonised_yaml								
GCST90129623	36057693	Aldosterone producing adenoma	case-control	1271	missing_remote_harmonised_yaml								
GCST90129624	36057693	Bilateral adrenal hyperplasia	case-control	1190	missing_remote_harmonised_yaml								
GCST90129631	35446786	Serum uromodulin levels (antibody-based assay)	quantitative	13985	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129631/harmonised/GCST90129631.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129631/harmonised/GCST90129631.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129631/harmonised/GCST90129631.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129631/harmonised/GCST90129631.h.tsv.gz-meta.yaml	238542642	885	e359735dcbcada5f68051e4110f974ca02a74eb9cfe273c03436c32c23ba684b	
GCST90129632	35446786	Serum uromodulin levels (aptamer-based assay)	quantitative	18070	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129632/harmonised/GCST90129632.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129632/harmonised/GCST90129632.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129632/harmonised/GCST90129632.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129632/harmonised/GCST90129632.h.tsv.gz-meta.yaml	193001697	647	3fc6084aecf0efdf251ee5cabed4d6341cf3b79453af962fb485e1f256b3f623	
GCST90129635	36662418	Alpha angle	quantitative	44214	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129635/harmonised/GCST90129635.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90129001-GCST90130000/GCST90129635/harmonised/GCST90129635.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129635/harmonised/GCST90129635.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90129001-GCST90130000/GCST90129635/harmonised/GCST90129635.h.tsv.gz-meta.yaml	338397226	771	5875a66c0c7174f3f650b9e1f1c9b876e9c13a79dc5476a1bdfc5df62fd92fd8	
GCST90132223	36333501	Rheumatoid arthritis	case-control	97173	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90132001-GCST90133000/GCST90132223/harmonised/GCST90132223.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90132001-GCST90133000/GCST90132223/harmonised/GCST90132223.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90132001-GCST90133000/GCST90132223/harmonised/GCST90132223.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90132001-GCST90133000/GCST90132223/harmonised/GCST90132223.h.tsv.gz-meta.yaml	365067300	4833	a766c883f681bbb05ff197bd7cd74d8ad7cf584248e9aba317b70fd56f6775b3	
GCST90132226	36333501	Rheumatoid arthritis (rheumatoid factor and/or anti-cyclic citrullinated peptide seropositive)	case-control	92044	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90132001-GCST90133000/GCST90132226/harmonised/GCST90132226.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90132001-GCST90133000/GCST90132226/harmonised/GCST90132226.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90132001-GCST90133000/GCST90132226/harmonised/GCST90132226.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90132001-GCST90133000/GCST90132226/harmonised/GCST90132226.h.tsv.gz-meta.yaml	295584345	4943	3daefcb5b7fc017ce687adf0c1757bc990cfdb03d58c417e656c69a82d9b9c33	
GCST90132313	36352089	Classic bladder exstrophy	case-control	7980	ok	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90132001-GCST90133000/GCST90132313/harmonised/GCST90132313.h.tsv.gz	https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90132001-GCST90133000/GCST90132313/harmonised/GCST90132313.h.tsv.gz-meta.yaml	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90132001-GCST90133000/GCST90132313/harmonised/GCST90132313.h.tsv.gz	/data/opengwasdb/raw/ebi-gwas-catalog/GCST90132001-GCST90133000/GCST90132313/harmonised/GCST90132313.h.tsv.gz-meta.yaml	425575853	786	f55570f13e1d271da86d19b1c611101f9b4691b73a973e2d2cbd126a84c0054a	
